cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
MSpaa:63,MSpaa,63,7645,-17355,506,506,7645,21.0,398,312,50,258437
MSpaa:64,MSpaa,64,7582,-17418,470,470,7582,21.0,404,324,46,198393
MSpaa:65,MSpaa,65,7627,-17373,565,564,7627,20.0,398,322,54,295415
MSpaa:66,MSpaa,66,7627,-17373,443,450,7627,21.0,400,328,46,197172
MSpaa:67,MSpaa,67,7734,-17266,565,571,7734,22.0,394,320,46,180555
MSpaa:68,MSpaa,68,7371,-17629,261,256,7371,21.0,402,304,50,241311
MSpaa:69,MSpaa,69,7504,-17496,417,417,7504,21.0,398,298,50,246048
MSpaa:70,MSpaa,70,7540,-17460,400,400,7540,22.0,400,290,50,266045
MSpaa:71,MSpaa,71,7556,-17444,439,437,7556,21.0,404,288,50,246376
MSpaa:72,MSpaa,72,7480,-17520,325,325,7480,22.0,398,288,50,281141
MSpaa:73,MSpaa,73,7265,-17735,55,55,7265,25.0,394,274,46,230779
MSpaa:74,MSpaa,74,7170,-17830,-94,-94,7170,23.0,386,272,42,251368
MSpaaa:75,MSpaaa,75,7431,-17569,112,112,7431,24.0,432,250,38,181827
MSpaaa:76,MSpaaa,76,7598,-17402,301,301,7598,24.0,436,242,46,243990
MSpaaa:77,MSpaaa,77,7860,-17140,507,509,7860,27.0,442,240,46,250194
MSpaaa:78,MSpaaa,78,7656,-17344,407,409,7656,24.0,448,234,46,262312
MSpaaa:79,MSpaaa,79,7905,-17095,562,562,7905,26.0,440,232,42,207384
MSpaaa:80,MSpaaa,80,7657,-17343,373,373,7657,25.0,438,240,46,272027
MSpaap:75,MSpaap,75,7141,-17859,-81,-78,7141,26.0,370,282,38,155344
MSpaap:76,MSpaap,76,7326,-17674,62,61,7326,26.0,364,286,46,226557
MSpaap:77,MSpaap,77,7506,-17494,330,336,7506,28.0,358,292,46,221125
MSpaap:78,MSpaap,78,7478,-17522,207,206,7478,26.0,356,298,46,233042
MSpaap:79,MSpaap,79,7690,-17310,397,397,7690,28.0,352,306,42,206503
MSpaap:80,MSpaap,80,7608,-17392,323,323,7608,27.0,358,298,42,195135
MSpap:53,MSpap,53,6904,-18096,-7,-7,6904,18.0,356,354,38,172666
MSpap:54,MSpap,54,7320,-17680,426,426,7320,18.0,334,366,42,157970
MSpap:55,MSpap,55,7362,-17638,411,411,7362,19.0,316,368,46,176487
MSpap:56,MSpap,56,7545,-17455,503,503,7545,18.0,300,364,46,179035
MSpap:57,MSpap,57,7511,-17489,408,408,7511,17.0,298,388,46,179627
MSpap:58,MSpap,58,7618,-17382,484,484,7618,16.0,298,398,46,191039
MSpap:59,MSpap,59,7097,-17903,-8,-8,7097,15.0,294,386,46,198832
MSpap:60,MSpap,60,7527,-17473,427,427,7527,16.0,298,384,50,270852
MSpap:61,MSpap,61,7527,-17473,427,427,7527,16.0,301,384,50,270852
MSpap:62,MSpap,62,7527,-17473,427,427,7527,16.0,305,383,51,270852
MSpap:63,MSpap,63,7527,-17473,427,427,7527,16.0,309,382,51,270852
MSpap:64,MSpap,64,7527,-17473,427,427,7527,16.0,313,381,52,270852
MSpap:65,MSpap,65,7527,-17473,427,427,7527,16.0,316,381,52,270852
MSpap:66,MSpap,66,7527,-17473,427,427,7527,16.0,320,380,53,270852
MSpap:67,MSpap,67,7527,-17473,427,427,7527,16.0,324,379,53,270852
MSpap:68,MSpap,68,7355,-17645,304,304,7355,16.0,328,378,54,240894
MSpap:69,MSpap,69,7251,-17749,170,170,7251,17.0,328,364,50,216212
MSpap:70,MSpap,70,7298,-17702,160,160,7298,17.0,324,354,50,236603
MSpap:71,MSpap,71,7460,-17540,356,356,7460,17.0,312,342,50,236259
MSpap:72,MSpap,72,7447,-17553,266,266,7447,16.0,316,326,50,236882
MSpap:73,MSpap,73,6985,-18015,-133,-133,6985,17.0,310,312,42,147870
MSpap:74,MSpap,74,7088,-17912,-37,-37,7088,20.0,320,312,38,186727
MSpapa:75,MSpapa,75,7124,-17876,-77,-80,7124,19.0,336,280,34,79861
MSpapa:76,MSpapa,76,7185,-17815,-16,-10,7185,16.0,338,282,42,113899
MSpapa:77,MSpapa,77,7342,-17658,188,197,7342,18.0,334,284,46,147329
MSpapa:78,MSpapa,78,7474,-17526,304,310,7474,17.0,338,276,46,156701
MSpapa:79,MSpapa,79,7429,-17571,229,226,7429,18.0,334,276,46,154391
MSpapa:80,MSpapa,80,7341,-17659,80,81,7341,17.0,330,268,46,165647
MSpapp:75,MSpapp,75,7430,-17570,326,322,7430,21.0,288,326,34,91059
MSpapp:76,MSpapp,76,7502,-17498,321,321,7502,21.0,280,328,34,63043
MSpapp:77,MSpapp,77,7501,-17499,310,310,7501,21.0,280,328,34,63043
MSpapp:78,MSpapp,78,7241,-17759,63,64,7241,19.0,270,336,42,108933
MSpapp:79,MSpapp,79,7575,-17425,412,412,7575,19.0,270,336,42,108933
MSpapp:80,MSpapp,80,7484,-17516,262,262,7484,15.0,260,326,42,106251
MSpp:35,MSpp,35,6648,-18352,63,63,6648,23.0,316,332,46,230829
MSpp:36,MSpp,36,6823,-18177,159,159,6823,23.0,304,322,46,177772
MSpp:37,MSpp,37,6990,-18010,388,388,6990,21.0,288,310,54,272594
MSpp:38,MSpp,38,7020,-17980,411,409,7020,17.0,276,308,50,236382
MSpp:39,MSpp,39,6979,-18021,387,384,6979,19.0,284,306,50,262851
MSpp:40,MSpp,40,7296,-17704,648,644,7296,18.0,292,298,54,364323
MSpp:41,MSpp,41,6959,-18041,290,289,6959,17.0,302,298,54,389699
MSpp:42,MSpp,42,7182,-17818,602,602,7182,17.0,304,294,54,400314
MSpp:43,MSpp,43,7132,-17868,507,505,7132,19.0,302,292,54,357819
MSpp:44,MSpp,44,7234,-17766,526,525,7234,17.0,306,300,54,381759
MSpp:45,MSpp,45,6917,-18083,297,297,6917,13.0,302,304,54,347785
MSpp:46,MSpp,46,7166,-17834,430,439,7166,16.0,284,312,54,385106
MSpp:47,MSpp,47,7131,-17869,400,400,7131,12.0,268,318,58,456913
MSpp:48,MSpp,48,7255,-17745,469,470,7255,16.0,250,310,58,472585
MSpp:49,MSpp,49,7120,-17880,382,381,7120,15.0,248,296,58,425514
MSpp:50,MSpp,50,7151,-17849,341,341,7151,17.0,238,296,58,460505
MSpp:51,MSpp,51,7172,-17828,317,317,7172,15.0,246,306,58,505868
MSpp:52,MSpp,52,7352,-17648,549,549,7352,15.0,250,318,58,547469
MSpp:53,MSpp,53,6955,-18045,86,86,6955,17.0,260,306,50,340275
MSppa:54,MSppa,54,6748,-18252,-156,-156,6748,19.0,270,284,42,171629
MSppa:55,MSppa,55,6899,-18101,-2,-2,6899,15.0,276,272,38,127162
MSppa:56,MSppa,56,7344,-17656,333,333,7344,17.0,280,268,42,147785
MSppa:57,MSppa,57,7489,-17511,484,483,7489,17.0,282,260,46,224583
MSppa:58,MSppa,58,7601,-17399,536,535,7601,15.0,274,256,46,219729
MSppa:59,MSppa,59,7460,-17540,397,394,7460,17.0,268,250,46,265704
MSppa:60,MSppa,60,7606,-17394,454,455,7606,18.0,252,252,50,345437
MSppa:61,MSppa,61,7669,-17331,528,528,7669,18.0,248,252,46,201991
MSppa:62,MSppa,62,7546,-17454,419,418,7546,18.0,242,250,50,236237
MSppa:63,MSppa,63,7668,-17332,570,570,7668,21.0,242,260,46,186895
MSppa:64,MSppa,64,7707,-17293,681,680,7707,19.0,244,270,46,177764
MSppa:65,MSppa,65,7500,-17500,412,419,7500,21.0,242,282,46,189442
MSppa:66,MSppa,66,7694,-17306,526,526,7694,17.0,234,284,46,207594
MSppa:67,MSppa,67,7383,-17617,319,322,7383,20.0,234,288,50,235785
MSppa:68,MSppa,68,7518,-17482,400,400,7518,18.0,242,290,46,204303
MSppa:69,MSppa,69,7293,-17707,149,145,7293,21.0,244,288,50,269850
MSppa:70,MSppa,70,7619,-17381,516,511,7619,19.0,242,284,50,277141
MSppa:71,MSppa,71,7498,-17502,355,354,7498,22.0,242,278,50,307868
MSppa:72,MSppa,72,7722,-17278,531,529,7722,22.0,238,268,46,268512
MSppa:73,MSppa,73,7610,-17390,354,348,7610,27.0,242,268,46,330432
MSppa:74,MSppa,74,7870,-17130,540,535,7870,26.0,244,264,46,381232
MSppa:75,MSppa,75,7286,-17714,-14,-14,7286,28.0,248,262,46,336023
MSppa:76,MSppa,76,7253,-17747,-72,-71,7253,25.0,254,262,46,355480
MSppaa:77,MSppaa,77,7257,-17743,-33,-38,7257,29.0,280,230,34,153963
MSppaa:78,MSppaa,78,7680,-17320,391,391,7680,30.0,298,226,38,207431
MSppaa:79,MSppaa,79,7942,-17058,555,555,7942,33.0,298,228,42,257147
MSppaa:80,MSppaa,80,7812,-17188,351,352,7812,35.0,304,224,42,299899
MSppap:77,MSppap,77,7270,-17730,-23,-23,7270,27.0,250,280,34,135908
MSppap:78,MSppap,78,7677,-17323,374,380,7677,26.0,254,272,38,158658
MSppap:79,MSppap,79,7468,-17532,196,196,7468,29.0,248,278,42,219970
MSppap:80,MSppap,80,7635,-17365,255,259,7635,29.0,248,282,42,239928
MSppp:54,MSppp,54,7177,-17823,213,210,7177,18.0,250,334,42,180564
MSppp:55,MSppp,55,7104,-17896,101,101,7104,16.0,236,342,42,151857
MSppp:56,MSppp,56,7399,-17601,394,394,7399,17.0,230,338,46,184134
MSppp:57,MSppp,57,7328,-17672,229,229,7328,15.0,222,350,46,208362
MSppp:58,MSppp,58,7463,-17537,350,352,7463,17.0,210,354,46,188930
MSppp:59,MSppp,59,7517,-17483,425,424,7517,14.0,206,354,50,252560
MSppp:60,MSppp,60,7294,-17706,191,191,7294,16.0,210,348,46,201348
MSppp:61,MSppp,61,7294,-17706,191,191,7294,15.7,210,347,47,201348
MSppp:62,MSppp,62,7294,-17706,191,191,7294,15.3,209,346,48,201348
MSppp:63,MSppp,63,7527,-17473,418,418,7527,15.0,208,344,50,206172
MSppp:64,MSppp,64,7291,-17709,235,235,7291,15.0,208,344,50,206172
MSppp:65,MSppp,65,7392,-17608,384,384,7392,14.0,206,360,50,205352
MSppp:66,MSppp,66,7413,-17587,289,289,7413,13.0,210,366,46,170370
MSppp:67,MSppp,67,7536,-17464,428,426,7536,19.0,210,358,50,224191
MSppp:68,MSppp,68,7409,-17591,261,262,7409,17.0,214,354,46,193045
MSppp:69,MSppp,69,7516,-17484,326,333,7516,19.0,218,350,50,293312
MSppp:70,MSppp,70,7647,-17353,453,453,7647,18.0,220,352,46,204196
MSppp:71,MSppp,71,7629,-17371,434,432,7629,22.0,220,350,46,231080
MSppp:72,MSppp,72,7714,-17286,478,478,7714,22.0,222,344,46,275142
MSppp:73,MSppp,73,7604,-17396,380,379,7604,22.0,224,338,50,360416
MSppp:74,MSppp,74,7685,-17315,528,530,7685,23.0,220,332,50,394840
MSppp:75,MSppp,75,7499,-17501,150,150,7499,26.0,210,334,46,306975
MSppp:76,MSppp,76,7321,-17679,6,6,7321,23.0,214,320,42,212061
MSppp:77,MSppp,77,7455,-17545,222,222,7455,22.0,218,322,38,212912
MSpppa:78,MSpppa,78,7143,-17857,-135,-142,7143,20.0,226,284,34,88278
MSpppa:79,MSpppa,79,7434,-17566,219,214,7434,19.0,220,278,38,103513
MSpppa:80,MSpppa,80,7417,-17583,93,96,7417,22.0,214,278,42,148842
MSpppp:78,MSpppp,78,7389,-17611,114,114,7389,21.0,204,350,38,142049
MSpppp:79,MSpppp,79,7470,-17530,142,154,7470,21.0,202,348,42,158441
MSpppp:80,MSpppp,80,7576,-17424,112,131,7576,23.0,192,348,42,198769
E:6,E,6,7100,-17900,-11,-22,7100,36.0,336,432,62,1192036
E:7,E,7,6855,-18145,-58,-79,6855,34.0,328,426,58,1270003
E:8,E,8,6991,-18009,111,111,6991,33.0,278,432,50,636228
E:9,E,9,7540,-17460,561,561,7540,35.0,272,424,54,782743
E:10,E,10,7972,-17028,1030,1030,7972,37.0,252,422,62,1153154
E:11,E,11,8199,-16801,1130,1130,8199,38.0,238,416,66,1535590
E:12,E,12,8197,-16803,1139,1140,8197,38.0,228,428,66,1707363
E:13,E,13,8062,-16938,1125,1125,8062,34.0,236,428,70,2051328
E:14,E,14,7504,-17496,747,747,7504,32.0,230,420,74,2005467
E:15,E,15,7582,-17418,824,824,7582,31.0,234,424,74,2169395
E:16,E,16,7802,-17198,1029,1028,7802,33.0,226,432,78,2987484
E:17,E,17,7989,-17011,1190,1190,7989,30.0,218,440,78,3504605
E:18,E,18,7808,-17192,940,940,7808,34.0,216,442,78,3514963
E:19,E,19,6900,-18100,32,32,6900,34.0,210,430,70,1704950
E:20,E,20,6832,-18168,99,99,6832,32.0,224,428,58,1029940
Ea:21,Ea,21,6675,-18325,-112,-112,6675,29.0,250,458,46,492966
Ea:22,Ea,22,7998,-17002,1195,1195,7998,30.0,246,460,50,475506
Ea:23,Ea,23,8126,-16874,1389,1389,8126,28.0,254,466,58,661647
Ea:24,Ea,24,8048,-16952,1361,1361,8048,27.0,280,468,62,825073
Ea:25,Ea,25,8382,-16618,1679,1679,8382,25.0,284,472,62,953470
Ea:26,Ea,26,8214,-16786,1482,1482,8214,24.0,270,472,62,1103636
Ea:27,Ea,27,8296,-16704,1534,1534,8296,26.0,264,462,62,1229330
Ea:28,Ea,28,7994,-17006,1280,1285,7994,27.0,272,452,66,1391268
Ea:29,Ea,29,7747,-17253,833,1036,7747,30.0,276,434,54,664209
Ea:30,Ea,30,7634,-17366,867,988,7634,30.0,278,428,58,969610
Ea:31,Ea,31,7807,-17193,1088,1088,7807,29.0,274,420,58,1035860
Ea:32,Ea,32,8228,-16772,1494,1494,8228,28.0,282,426,62,1301928
Ea:33,Ea,33,8241,-16759,1436,1436,8241,30.0,286,424,62,1393682
Ea:34,Ea,34,8265,-16735,1461,1461,8265,29.0,290,428,66,1697419
Ea:35,Ea,35,8076,-16924,1281,1290,8076,29.0,286,422,66,1581789
Ea:36,Ea,36,7989,-17011,1137,1137,7989,27.0,282,416,66,1524149
Ea:37,Ea,37,7725,-17275,904,904,7725,27.0,288,406,66,1336717
Ea:38,Ea,38,7562,-17438,813,813,7562,26.0,292,396,70,1432274
Ea:39,Ea,39,7666,-17334,938,938,7666,24.0,300,394,66,1212156
Ea:40,Ea,40,7789,-17211,1057,1057,7789,24.0,308,398,66,1244796
Ea:41,Ea,41,7378,-17622,700,700,7378,24.0,306,392,70,1332793
Ea:42,Ea,42,7364,-17636,597,597,7364,26.0,314,390,66,1049116
Ea:43,Ea,43,7553,-17447,826,826,7553,26.0,308,390,70,1346209
Ea:44,Ea,44,7436,-17564,710,710,7436,24.0,316,384,66,1202624
Ea:45,Ea,45,7464,-17536,634,639,7464,23.0,304,386,66,1336207
Ea:46,Ea,46,7531,-17469,786,793,7531,25.0,304,376,70,1608495
Ea:47,Ea,47,7639,-17361,815,816,7639,25.0,306,370,66,1472049
Ea:48,Ea,48,7626,-17374,712,712,7626,29.0,304,364,66,1585796
Ea:49,Ea,49,7796,-17204,736,736,7796,34.0,312,350,58,1102412
Ea:50,Ea,50,7775,-17225,826,826,7775,31.0,310,342,74,2515627
Ea:51,Ea,51,7402,-17598,281,281,7402,33.0,314,340,62,1446265
Ea:52,Ea,52,7231,-17769,106,106,7231,35.0,308,364,54,1122168
Eal:53,Eal,53,7048,-17952,-200,-201,7048,38.0,330,376,42,674520
Eal:54,Eal,54,8406,-16594,1005,1005,8406,41.0,338,380,42,628835
Eal:55,Eal,55,8423,-16577,1021,1021,8423,41.0,346,394,50,933443
Eal:56,Eal,56,8481,-16519,1142,1142,8481,40.0,360,406,50,859002
Eal:57,Eal,57,8281,-16719,931,931,8281,37.0,358,406,50,788793
Eal:58,Eal,58,8129,-16871,901,901,8129,35.0,356,390,54,1021558
Eal:59,Eal,59,7918,-17082,677,677,7918,33.0,352,392,58,1084913
Eal:60,Eal,60,7978,-17022,655,655,7978,34.0,360,380,58,1147939
Eal:61,Eal,61,7814,-17186,599,599,7814,33.0,356,378,54,618737
Eal:62,Eal,62,7633,-17367,414,414,7633,31.0,364,376,54,553939
Eal:63,Eal,63,7669,-17331,459,459,7669,31.0,370,374,54,524155
Eal:64,Eal,64,7618,-17382,460,460,7618,30.0,368,374,54,507778
Eal:65,Eal,65,7848,-17152,624,624,7848,31.0,366,376,54,611585
Eal:66,Eal,66,7693,-17307,374,374,7693,33.0,364,372,50,502855
Eal:67,Eal,67,7817,-17183,619,628,7817,33.0,352,356,58,786990
Eal:68,Eal,68,7727,-17273,443,451,7727,33.0,356,346,58,865864
Eal:69,Eal,69,7656,-17344,271,269,7656,37.0,356,350,50,547220
Eal:70,Eal,70,7559,-17441,214,222,7559,35.0,360,348,54,609110
Eal:71,Eal,71,7578,-17422,293,312,7578,34.0,352,350,62,1025627
Eal:72,Eal,72,7804,-17196,520,521,7804,34.0,350,354,62,1117372
Eal:73,Eal,73,7728,-17272,17,104,7728,41.0,342,354,54,755775
Eal:74,Eal,74,7997,-17003,515,527,7997,37.0,342,352,62,1302792
Eal:75,Eal,75,7794,-17206,59,99,7794,41.0,334,350,50,697852
Eal:76,Eal,76,8237,-16763,317,463,8237,41.0,334,356,50,767385
Eal:77,Eal,77,7613,-17387,87,94,7613,37.0,326,364,58,1034363
Eal:78,Eal,78,7941,-17059,129,251,7941,41.0,326,362,50,701631
Eal:79,Eal,79,7533,-17467,-1,-8,7533,38.0,332,362,58,1124864
Eal:80,Eal,80,7767,-17233,158,157,7767,39.0,336,372,50,744959
Ear:53,Ear,53,6783,-18217,-163,-160,6783,35.0,300,330,38,489634
Ear:54,Ear,54,8100,-16900,802,802,8100,37.0,304,300,42,502189
Ear:55,Ear,55,7646,-17354,298,298,7646,36.0,306,296,46,518691
Ear:56,Ear,56,7921,-17079,742,742,7921,34.0,304,280,50,611057
Ear:57,Ear,57,7914,-17086,703,703,7914,33.0,298,290,50,639909
Ear:58,Ear,58,7815,-17185,597,597,7815,33.0,298,296,50,608368
Ear:59,Ear,59,7624,-17376,261,261,7624,32.0,298,294,54,794531
Ear:60,Ear,60,7774,-17226,519,519,7774,32.0,296,292,54,830907
Ear:61,Ear,61,7703,-17297,460,460,7703,29.0,298,294,54,555676
Ear:62,Ear,62,7588,-17412,441,441,7588,29.0,294,296,54,518892
Ear:63,Ear,63,7575,-17425,384,384,7575,30.0,298,306,58,607654
Ear:64,Ear,64,7597,-17403,452,454,7597,26.0,286,316,58,616750
Ear:65,Ear,65,7537,-17463,422,421,7537,27.0,286,322,54,504507
Ear:66,Ear,66,7458,-17542,267,267,7458,31.0,286,328,54,416262
Ear:67,Ear,67,7501,-17499,264,273,7501,31.0,284,326,54,499700
Ear:68,Ear,68,7435,-17565,257,287,7435,30.0,292,326,58,685738
Ear:69,Ear,69,7686,-17314,460,464,7686,33.0,286,326,62,948153
Ear:70,Ear,70,7701,-17299,424,433,7701,33.0,294,318,58,933844
Ear:71,Ear,71,7819,-17181,526,538,7819,36.0,288,308,62,1160192
Ear:72,Ear,72,7857,-17143,517,519,7857,37.0,282,310,62,1346283
Ear:73,Ear,73,7907,-17093,480,491,7907,39.0,282,312,62,1407592
Ear:74,Ear,74,7825,-17175,317,318,7825,39.0,278,310,58,1204840
Ear:75,Ear,75,7808,-17192,325,324,7808,41.0,282,308,58,1188076
Ear:76,Ear,76,7694,-17306,196,209,7694,37.0,284,312,54,966965
Ear:77,Ear,77,7747,-17253,269,289,7747,39.0,280,316,54,980118
Ear:78,Ear,78,7753,-17247,320,329,7753,37.0,278,314,54,877610
Ear:79,Ear,79,7564,-17436,114,112,7564,39.0,282,316,58,1050500
Ear:80,Ear,80,7579,-17421,169,170,7579,36.0,288,314,58,963667
Ep:21,Ep,21,7083,-17917,283,283,7083,33.0,182,424,46,512301
Ep:22,Ep,22,8204,-16796,1344,1344,8204,34.0,164,418,54,625648
Ep:23,Ep,23,9173,-15827,2269,2269,9173,37.0,162,404,58,860992
Ep:24,Ep,24,9678,-15322,2727,2736,9678,41.0,158,416,62,1305181
Ep:25,Ep,25,10245,-14755,3302,3301,10245,41.0,170,432,62,1644678
Ep:26,Ep,26,10842,-14158,3740,3740,10842,43.0,182,434,62,2051285
Ep:27,Ep,27,10145,-14855,3154,3154,10145,44.0,192,432,66,2515402
Ep:28,Ep,28,9538,-15462,2511,2509,9538,44.0,198,436,66,2322051
Ep:29,Ep,29,9342,-15658,2027,2027,9342,43.0,202,422,58,1538560
Ep:30,Ep,30,9103,-15897,1931,1931,9103,41.0,192,426,58,1468008
Ep:31,Ep,31,9011,-15989,1939,1941,9011,38.0,192,428,62,1832233
Ep:32,Ep,32,9055,-15945,1991,1991,9055,35.0,194,430,62,1769757
Ep:33,Ep,33,8875,-16125,1898,1898,8875,36.0,188,422,66,2095646
Ep:34,Ep,34,8889,-16111,2006,2013,8889,32.0,196,420,66,1952720
Ep:35,Ep,35,9019,-15981,2091,2100,9019,33.0,194,426,66,1911220
Ep:36,Ep,36,8855,-16145,1733,1733,8855,35.0,190,428,62,1631566
Ep:37,Ep,37,8370,-16630,1233,1233,8370,36.0,198,430,62,1553267
Ep:38,Ep,38,8606,-16394,1530,1530,8606,35.0,198,418,62,1471459
Ep:39,Ep,39,8689,-16311,1728,1728,8689,34.0,208,414,66,1870089
Ep:40,Ep,40,8433,-16567,1513,1513,8433,32.0,208,418,66,1730043
Ep:41,Ep,41,8906,-16094,1839,1839,8906,35.0,210,412,62,1541162
Ep:42,Ep,42,8313,-16687,1307,1307,8313,32.0,212,414,66,1777105
Ep:43,Ep,43,8285,-16715,1117,1135,8285,35.0,212,408,62,1448630
Ep:44,Ep,44,9020,-15980,1739,1837,9020,35.0,208,400,66,1845607
Ep:45,Ep,45,8585,-16415,1317,1317,8585,35.0,200,388,62,1442690
Ep:46,Ep,46,8933,-16067,1673,1686,8933,37.0,194,380,62,1522438
Ep:47,Ep,47,8705,-16295,1422,1476,8705,37.0,196,372,66,1847397
Ep:48,Ep,48,8641,-16359,1538,1538,8641,35.0,194,362,70,2545493
Ep:49,Ep,49,8441,-16559,1324,1324,8441,35.0,196,360,66,2300169
Ep:50,Ep,50,7563,-17437,235,235,7563,38.0,196,358,66,1624125
Ep:51,Ep,51,7145,-17855,-224,-224,7145,36.0,204,356,46,910366
Epl:52,Epl,52,7797,-17203,536,536,7797,37.0,218,398,42,572057
Epl:53,Epl,53,9016,-15984,1599,1599,9016,37.0,224,414,46,681416
Epl:54,Epl,54,9827,-15173,2455,2455,9827,41.0,248,422,46,681039
Epl:55,Epl,55,9994,-15006,2517,2509,9994,39.0,260,430,46,765508
Epl:56,Epl,56,9727,-15273,2105,2102,9727,41.0,256,430,50,1009452
Epl:57,Epl,57,9984,-15016,2198,2276,9984,40.0,258,434,54,1369244
Epl:58,Epl,58,9025,-15975,1335,1335,9025,40.0,250,422,50,1037789
Epl:59,Epl,59,8998,-16002,1235,1308,8998,38.0,246,414,54,1165118
Epl:60,Epl,60,9374,-15626,1649,1649,9374,39.0,244,406,54,1247029
Epl:61,Epl,61,9069,-15931,1520,1520,9069,37.0,246,406,54,785559
Epl:62,Epl,62,8913,-16087,1331,1331,8913,36.0,256,416,54,738831
Epl:63,Epl,63,8508,-16492,1104,1106,8508,34.0,268,422,58,861678
Epl:64,Epl,64,8676,-16324,1091,1091,8676,34.0,262,430,54,730978
Epl:65,Epl,65,8737,-16263,1069,1071,8737,35.0,266,434,58,924666
Epl:66,Epl,66,8664,-16336,1160,1160,8664,33.0,270,426,58,878122
Epl:67,Epl,67,8173,-16827,709,711,8173,34.0,270,418,58,878897
Epl:68,Epl,68,8577,-16423,1170,1174,8577,35.0,266,418,58,977291
Epl:69,Epl,69,8746,-16254,1163,1230,8746,39.0,264,412,58,1017911
Epl:70,Epl,70,9018,-15982,1099,1318,9018,41.0,270,404,54,840863
Epl:71,Epl,71,9201,-15799,1064,1506,9201,44.0,264,404,54,906836
Epl:72,Epl,72,9494,-15506,1247,1698,9494,44.0,262,410,50,768961
Epl:73,Epl,73,8789,-16211,692,993,8789,44.0,258,416,50,774399
Epl:74,Epl,74,9175,-15825,1000,1277,9175,43.0,262,414,54,899089
Epl:75,Epl,75,8684,-16316,554,753,8684,44.0,258,412,54,878078
Epl:76,Epl,76,8817,-16183,542,871,8817,43.0,256,418,50,683629
Epl:77,Epl,77,8666,-16334,529,741,8666,43.0,248,420,50,711647
Epl:78,Epl,78,8331,-16669,715,762,8331,37.0,260,410,58,1023503
Epl:79,Epl,79,8362,-16638,647,647,8362,40.0,258,406,50,597606
Epl:80,Epl,80,8170,-16830,632,635,8170,35.0,254,404,54,864406
Epr:52,Epr,52,7545,-17455,439,439,7545,32.0,188,324,42,403359
Epr:53,Epr,53,7652,-17348,453,453,7652,31.0,186,318,46,415127
Epr:54,Epr,54,8141,-16859,935,935,8141,31.0,178,308,46,386976
Epr:55,Epr,55,8224,-16776,922,922,8224,31.0,188,310,50,504891
Epr:56,Epr,56,8281,-16719,945,944,8281,34.0,188,314,50,595949
Epr:57,Epr,57,8984,-16016,1400,1400,8984,34.0,186,320,50,662129
Epr:58,Epr,58,8592,-16408,1092,1092,8592,36.0,186,322,50,712896
Epr:59,Epr,59,8532,-16468,1030,1030,8532,34.0,182,326,54,819950
Epr:60,Epr,60,8878,-16122,1194,1194,8878,36.0,176,332,50,763714
Epr:61,Epr,61,9085,-15915,996,996,9085,37.0,184,336,50,593497
Epr:62,Epr,62,8707,-16293,1143,1143,8707,34.0,180,352,54,632969
Epr:63,Epr,63,8648,-16352,1254,1254,8648,31.0,170,350,54,555205
Epr:64,Epr,64,8184,-16816,746,746,8184,31.0,182,348,54,513577
Epr:65,Epr,65,8169,-16831,633,633,8169,32.0,174,352,54,532641
Epr:66,Epr,66,8313,-16687,896,896,8313,28.0,176,354,54,546894
Epr:67,Epr,67,8242,-16758,623,623,8242,34.0,180,352,50,453671
Epr:68,Epr,68,8226,-16774,720,719,8226,36.0,190,352,50,474012
Epr:69,Epr,69,8407,-16593,1082,1081,8407,32.0,188,350,54,661610
Epr:70,Epr,70,8368,-16632,958,956,8368,33.0,190,352,58,823491
Epr:71,Epr,71,8346,-16654,720,720,8346,40.0,190,348,50,585160
Epr:72,Epr,72,8563,-16437,1070,1070,8563,37.0,184,348,58,907594
Epr:73,Epr,73,8357,-16643,748,750,8357,39.0,168,356,58,944203
Epr:74,Epr,74,8664,-16336,926,926,8664,38.0,170,362,58,1057556
Epr:75,Epr,75,8430,-16570,563,663,8430,41.0,168,358,54,809314
Epr:76,Epr,76,8358,-16642,710,710,8358,35.0,168,354,54,843615
Epr:77,Epr,77,8313,-16687,521,521,8313,38.0,166,356,54,840059
Epr:78,Epr,78,8269,-16731,540,540,8269,37.0,170,352,50,610443
Epr:79,Epr,79,8000,-17000,371,371,8000,37.0,168,350,54,756753
Epr:80,Epr,80,8292,-16708,628,629,8292,36.0,168,354,54,816949
P2:1,P2,1,8130,-16870,447,447,8130,38.0,118,380,78,3148948
P2:2,P2,2,7969,-17031,492,492,7969,37.0,114,370,78,3488517
P2:3,P2,3,7883,-17117,500,500,7883,35.0,130,350,82,4076065
P2:4,P2,4,7748,-17252,364,364,7748,37.0,130,340,82,4331607
P2:5,P2,5,7839,-17161,430,430,7839,42.0,130,330,78,4293105
P2:6,P2,6,7654,-17346,476,476,7654,39.0,150,366,86,6338015
P2:7,P2,7,7654,-17346,587,587,7654,40.0,166,400,86,6619300
P2:8,P2,8,7356,-17644,337,337,7356,39.0,138,362,82,5642432
P2:9,P2,9,6868,-18132,-77,-77,6868,35.0,144,366,50,986355
C:10,C,10,6902,-18098,-22,-22,6902,39.0,146,318,46,689978
C:11,C,11,7313,-17687,259,259,7313,38.0,166,302,54,945657
C:12,C,12,8181,-16819,1221,1221,8181,43.0,176,308,58,1222954
